VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_duration_min
2,2024-01-28 09:31:32,2024-01-28 09:35:18,2.0,0.69,1.0,N,125,114,1,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0,3.7666666666666666
2,2024-01-30 16:04:04,2024-01-30 16:12:42,1.0,1.0,1.0,N,186,100,2,9.3,2.5,0.5,0.0,0.0,1.0,15.8,2.5,0.0,8.633333333333333
2,2024-01-13 19:03:23,2024-01-13 19:08:30,1.0,0.93,1.0,N,234,234,1,7.2,0.0,0.5,1.0,0.0,1.0,12.2,2.5,0.0,5.116666666666666
2,2024-01-06 20:01:03,2024-01-06 20:11:12,1.0,1.69,1.0,N,239,141,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,10.15
2,2024-01-14 19:44:18,2024-01-14 19:52:37,2.0,0.85,1.0,N,234,158,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,8.316666666666668
2,2024-01-06 10:51:08,2024-01-06 11:10:08,1.0,3.91,1.0,N,68,13,1,23.3,0.0,0.5,5.46,0.0,1.0,32.76,2.5,0.0,19.0
1,2024-01-24 08:59:41,2024-01-24 09:10:47,1.0,1.0,1.0,N,186,230,1,10.7,2.5,0.5,2.9,0.0,1.0,17.6,2.5,0.0,11.1
2,2024-01-05 10:33:06,2024-01-05 10:41:23,1.0,1.28,1.0,N,230,186,1,9.3,0.0,0.5,2.0,0.0,1.0,15.3,2.5,0.0,8.283333333333335
2,2024-01-28 00:28:24,2024-01-28 00:49:45,1.0,3.0,1.0,N,232,170,1,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0,21.35
1,2024-01-03 13:38:50,2024-01-03 13:48:21,1.0,1.4,1.0,N,140,43,1,10.7,2.5,0.5,4.4,0.0,1.0,19.1,2.5,0.0,9.516666666666667
2,2024-01-04 09:28:32,2024-01-04 09:51:13,1.0,5.09,1.0,N,163,13,2,26.1,0.0,0.5,0.0,0.0,1.0,30.1,2.5,0.0,22.683333333333334
2,2024-01-26 20:22:05,2024-01-26 20:39:40,1.0,4.94,1.0,N,229,148,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,17.583333333333332
2,2024-01-12 16:32:16,2024-01-12 16:44:23,1.0,2.35,1.0,N,186,231,1,13.5,2.5,0.5,6.0,0.0,1.0,26.0,2.5,0.0,12.116666666666667
2,2024-01-14 22:25:23,2024-01-14 22:33:53,1.0,2.08,1.0,N,79,233,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,8.500000000000002
2,2024-01-30 14:17:15,2024-01-30 14:45:37,3.0,5.08,1.0,N,144,142,1,29.6,0.0,0.5,6.72,0.0,1.0,40.32,2.5,0.0,28.366666666666667
2,2024-01-21 16:42:27,2024-01-21 16:50:49,1.0,1.52,1.0,N,151,41,1,10.0,0.0,0.5,1.5,0.0,1.0,13.0,0.0,0.0,8.366666666666667
2,2024-01-21 12:00:29,2024-01-21 12:03:56,3.0,0.61,1.0,N,238,239,1,5.8,0.0,0.5,1.0,0.0,1.0,10.8,2.5,0.0,3.45
1,2024-01-13 22:02:50,2024-01-13 22:08:59,1.0,1.6,1.0,N,263,229,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,6.15
2,2024-01-02 08:48:39,2024-01-02 09:06:57,1.0,3.11,1.0,N,114,237,1,19.1,0.0,0.5,3.46,0.0,1.0,26.56,2.5,0.0,18.3
2,2024-01-10 16:17:24,2024-01-10 16:31:05,1.0,1.11,1.0,N,162,237,2,12.8,2.5,0.5,0.0,0.0,1.0,19.3,2.5,0.0,13.683333333333334
2,2024-01-29 22:58:30,2024-01-29 23:06:54,1.0,1.3,1.0,N,164,48,1,10.0,1.0,0.5,4.5,0.0,1.0,19.5,2.5,0.0,8.4
2,2024-01-06 11:55:56,2024-01-06 12:09:28,2.0,2.18,1.0,N,236,142,1,14.9,0.0,0.5,1.0,0.0,1.0,19.9,2.5,0.0,13.533333333333331
2,2024-01-10 21:13:53,2024-01-10 21:26:36,1.0,8.08,1.0,N,138,256,1,31.7,6.0,0.5,9.8,0.0,1.0,50.75,0.0,1.75,12.716666666666669
2,2024-01-28 19:39:52,2024-01-28 20:16:26,1.0,12.03,1.0,N,132,189,1,50.6,0.0,0.5,10.42,0.0,1.0,64.27,0.0,1.75,36.56666666666667
1,2024-01-20 12:50:07,2024-01-20 12:58:05,1.0,1.3,1.0,N,236,141,1,10.0,2.5,0.5,2.8,0.0,1.0,16.8,2.5,0.0,7.966666666666668
1,2024-01-22 19:12:46,2024-01-22 19:23:18,,2.1,,,164,236,0,12.8,2.5,0.5,1.93,0.0,1.0,21.23,,,10.533333333333331
2,2024-01-17 06:49:15,2024-01-17 07:02:50,1.0,3.39,1.0,N,230,75,1,17.7,0.0,0.5,5.42,0.0,1.0,27.12,2.5,0.0,13.583333333333334
1,2024-01-04 10:49:08,2024-01-04 10:58:16,1.0,0.9,1.0,N,90,100,1,8.6,2.5,0.5,3.15,0.0,1.0,15.75,2.5,0.0,9.133333333333333
1,2024-01-24 20:08:53,2024-01-24 20:14:24,1.0,0.7,1.0,N,236,237,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0,5.516666666666667
2,2024-01-14 21:28:05,2024-01-14 21:32:36,1.0,0.84,1.0,N,107,79,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,4.516666666666667
1,2024-01-02 18:20:50,2024-01-02 18:25:07,1.0,0.7,1.0,N,233,229,1,5.1,5.0,0.5,2.3,0.0,1.0,13.9,2.5,0.0,4.283333333333333
2,2024-01-17 11:07:09,2024-01-17 11:14:14,1.0,0.72,1.0,N,161,164,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,7.083333333333333
2,2024-01-26 00:17:13,2024-01-26 00:28:48,1.0,1.62,1.0,N,79,144,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,11.583333333333334
2,2024-01-02 15:10:07,2024-01-02 15:21:26,1.0,1.91,1.0,N,141,75,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,11.316666666666666
2,2024-01-06 15:57:27,2024-01-06 16:23:49,1.0,4.58,1.0,N,144,263,1,26.1,0.0,0.5,6.02,0.0,1.0,36.12,2.5,0.0,26.366666666666667
2,2024-01-05 18:08:20,2024-01-05 18:20:09,2.0,1.15,1.0,N,162,48,1,11.4,2.5,0.5,3.58,0.0,1.0,21.48,2.5,0.0,11.816666666666666
2,2024-01-14 11:23:36,2024-01-14 11:28:30,3.0,0.55,1.0,N,151,151,2,6.5,0.0,0.5,0.0,0.0,1.0,8.0,0.0,0.0,4.9
2,2024-01-02 15:14:34,2024-01-02 15:34:37,1.0,1.79,1.0,N,162,142,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0,20.05
2,2024-01-17 11:39:01,2024-01-17 12:01:25,1.0,2.35,1.0,N,68,229,1,19.8,0.0,0.5,1.0,0.0,1.0,24.8,2.5,0.0,22.4
2,2024-01-17 08:15:05,2024-01-17 08:35:59,1.0,2.39,1.0,N,237,50,1,19.1,0.0,0.5,4.62,0.0,1.0,27.72,2.5,0.0,20.9
2,2024-01-09 13:41:17,2024-01-09 13:46:09,1.0,0.6,1.0,N,75,236,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,4.866666666666666
2,2024-01-03 23:01:12,2024-01-03 23:13:06,1.0,3.88,5.0,N,186,265,1,75.0,0.0,0.0,0.0,12.75,1.0,88.75,0.0,0.0,11.9
2,2024-01-31 21:28:12,2024-01-31 21:44:11,,3.97,,,161,232,0,18.88,0.0,0.5,0.0,0.0,1.0,22.88,,,15.983333333333336
2,2024-01-20 22:11:41,2024-01-20 22:15:24,2.0,0.52,1.0,N,237,141,4,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,3.716666666666667
2,2024-01-24 14:40:34,2024-01-24 14:46:29,1.0,0.63,1.0,N,170,164,2,7.2,0.0,0.5,0.0,0.0,1.0,11.2,2.5,0.0,5.916666666666667
2,2024-01-26 23:05:44,2024-01-26 23:30:02,1.0,6.78,1.0,N,164,54,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0,24.3
1,2024-01-27 13:17:16,2024-01-27 13:32:46,1.0,1.2,1.0,N,162,230,1,14.2,2.5,0.5,3.6,0.0,1.0,21.8,2.5,0.0,15.500000000000002
1,2024-01-22 11:02:54,2024-01-22 11:13:24,2.0,0.8,1.0,N,164,162,2,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2.5,0.0,10.5
1,2024-01-23 18:52:55,2024-01-23 19:10:42,1.0,2.2,1.0,N,141,100,2,14.9,5.0,0.5,0.0,0.0,1.0,21.4,2.5,0.0,17.783333333333335
2,2024-01-14 00:55:46,2024-01-14 01:01:21,1.0,1.05,1.0,N,158,90,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,5.583333333333333
2,2024-01-27 21:09:46,2024-01-27 21:27:05,1.0,1.99,1.0,N,79,233,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,17.316666666666666
2,2024-01-28 04:09:25,2024-01-28 04:12:56,1.0,1.17,1.0,N,231,125,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,3.5166666666666666
2,2024-01-07 01:44:36,2024-01-07 01:48:57,,0.62,,,144,211,0,8.58,0.0,0.5,0.0,0.0,1.0,12.58,,,4.35
2,2024-01-12 20:27:11,2024-01-12 20:45:02,1.0,8.07,1.0,N,138,69,2,33.8,6.0,0.5,0.0,6.94,1.0,49.99,0.0,1.75,17.85
2,2024-01-27 13:27:48,2024-01-28 13:27:27,1.0,3.68,1.0,N,246,238,1,19.1,0.0,0.5,0.0,0.0,1.0,23.1,2.5,0.0,1439.65
2,2024-01-27 21:53:14,2024-01-27 22:08:42,,3.31,,,48,263,0,20.43,0.0,0.5,7.33,0.0,1.0,31.76,,,15.466666666666669
2,2024-01-23 12:20:32,2024-01-23 12:30:46,1.0,1.69,1.0,N,50,158,1,11.4,0.0,0.5,1.0,0.0,1.0,16.4,2.5,0.0,10.233333333333333
2,2024-01-05 22:50:17,2024-01-05 23:16:18,1.0,8.87,1.0,N,132,95,1,38.0,1.0,0.5,0.0,0.0,1.0,44.75,2.5,1.75,26.016666666666666
2,2024-01-10 19:42:26,2024-01-10 19:47:20,1.0,0.75,1.0,N,234,162,1,6.5,2.5,0.5,2.6,0.0,1.0,15.6,2.5,0.0,4.9
1,2024-01-19 12:24:25,2024-01-19 12:37:45,1.0,1.3,1.0,N,43,236,1,12.8,2.5,0.5,3.35,0.0,1.0,20.15,2.5,0.0,13.333333333333334
2,2024-01-09 13:52:40,2024-01-09 14:18:09,1.0,3.4,1.0,N,239,164,1,24.0,0.0,0.5,5.6,0.0,1.0,33.6,2.5,0.0,25.48333333333333
2,2024-01-15 08:13:58,2024-01-15 08:42:46,1.0,16.81,2.0,N,68,132,1,70.0,0.0,0.5,24.28,6.94,1.0,105.22,2.5,0.0,28.8
2,2024-01-31 20:34:47,2024-01-31 20:55:00,1.0,3.16,1.0,N,230,144,2,19.8,1.0,0.5,0.0,0.0,1.0,24.8,2.5,0.0,20.216666666666665
2,2024-01-30 15:25:34,2024-01-30 15:46:59,1.0,2.37,1.0,N,161,236,1,19.1,0.0,0.5,3.46,0.0,1.0,26.56,2.5,0.0,21.416666666666668
1,2024-01-29 11:58:11,2024-01-29 12:09:38,1.0,1.8,1.0,N,238,142,1,12.8,2.5,0.5,3.35,0.0,1.0,20.15,2.5,0.0,11.45
2,2024-01-15 17:31:52,2024-01-15 17:43:31,2.0,1.9,1.0,N,161,236,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,11.65
2,2024-01-08 16:27:17,2024-01-08 16:34:41,1.0,1.12,1.0,N,170,113,1,8.6,2.5,0.5,3.78,0.0,1.0,18.88,2.5,0.0,7.4
2,2024-01-17 08:30:00,2024-01-17 08:42:00,,1.78,,,79,90,0,17.21,0.0,0.5,0.0,0.0,1.0,21.21,,,12.0
1,2024-01-08 21:51:58,2024-01-08 21:57:25,,1.3,,,186,107,0,7.9,1.0,0.5,1.94,0.0,1.0,14.84,,,5.45
1,2024-01-18 19:19:32,2024-01-18 19:22:53,2.0,0.5,1.0,N,229,141,1,5.8,5.0,0.5,2.46,0.0,1.0,14.76,2.5,0.0,3.35
2,2024-01-14 22:52:35,2024-01-14 23:29:31,1.0,16.63,1.0,N,138,26,1,65.3,6.0,0.5,10.0,0.0,1.0,84.55,0.0,1.75,36.93333333333333
2,2024-01-20 14:45:48,2024-01-20 14:55:24,2.0,2.11,1.0,N,142,43,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,9.6
2,2024-01-06 09:13:08,2024-01-06 09:22:04,1.0,1.41,1.0,N,263,237,1,10.7,0.0,0.5,1.0,0.0,1.0,15.7,2.5,0.0,8.933333333333334
1,2024-01-07 12:17:05,2024-01-07 12:24:04,1.0,1.1,1.0,N,170,161,1,7.9,2.5,0.5,2.0,0.0,1.0,13.9,2.5,0.0,6.983333333333333
2,2024-01-05 14:05:41,2024-01-05 14:20:41,1.0,1.31,1.0,N,87,144,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,15.0
2,2024-01-27 11:32:05,2024-01-27 12:05:20,1.0,9.33,1.0,N,138,61,1,40.8,5.0,0.5,2.0,0.0,1.0,51.05,0.0,1.75,33.25000000000001
2,2024-01-25 19:38:46,2024-01-25 20:18:13,1.0,7.9,1.0,N,68,61,1,40.8,2.5,0.5,9.46,0.0,1.0,56.76,2.5,0.0,39.45
2,2024-01-04 21:29:18,2024-01-04 21:37:36,1.0,2.05,1.0,N,48,239,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,8.3
2,2024-01-26 00:07:12,2024-01-26 00:19:31,1.0,2.74,1.0,N,231,137,1,14.9,1.0,0.5,1.0,0.0,1.0,20.9,2.5,0.0,12.316666666666666
2,2024-01-22 10:27:19,2024-01-22 10:46:20,1.0,0.64,1.0,N,161,161,1,16.3,0.0,0.5,4.06,0.0,1.0,24.36,2.5,0.0,19.016666666666666
2,2024-01-08 13:59:35,2024-01-08 14:13:15,1.0,1.49,1.0,N,68,137,1,13.5,0.0,0.5,3.5,0.0,1.0,21.0,2.5,0.0,13.666666666666666
2,2024-01-06 19:41:04,2024-01-06 20:05:16,1.0,3.02,1.0,N,186,143,2,21.9,0.0,0.5,0.0,0.0,1.0,25.9,2.5,0.0,24.2
2,2024-01-21 12:19:28,2024-01-21 13:02:20,1.0,18.84,2.0,N,142,132,1,70.0,0.0,0.5,10.0,0.0,1.0,84.0,2.5,0.0,42.86666666666667
2,2024-01-16 10:37:50,2024-01-16 11:19:32,1.0,0.88,1.0,N,162,170,1,31.7,0.0,0.5,1.78,0.0,1.0,37.48,2.5,0.0,41.7
2,2024-01-18 19:37:10,2024-01-18 20:00:36,1.0,4.97,1.0,N,229,152,1,26.1,2.5,0.5,0.0,0.0,1.0,32.6,2.5,0.0,23.433333333333334
1,2024-01-29 15:12:09,2024-01-29 15:22:36,1.0,0.7,1.0,N,140,141,1,8.6,2.5,0.5,2.5,0.0,1.0,15.1,2.5,0.0,10.45
1,2024-01-24 19:04:01,2024-01-24 19:09:06,1.0,0.8,1.0,Y,229,233,1,6.5,5.0,0.5,2.6,0.0,1.0,15.6,2.5,0.0,5.083333333333333
2,2024-01-25 20:34:36,2024-01-25 20:40:57,1.0,1.25,1.0,N,237,262,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,6.35
2,2024-01-21 22:37:43,2024-01-21 23:00:42,2.0,4.74,1.0,N,90,181,1,25.4,1.0,0.5,7.6,0.0,1.0,38.0,2.5,0.0,22.98333333333333
1,2024-01-09 17:38:22,2024-01-09 18:08:29,1.0,4.8,1.0,N,239,107,1,29.6,5.0,0.5,7.2,0.0,1.0,43.3,2.5,0.0,30.116666666666667
1,2024-01-07 11:40:48,2024-01-07 11:56:35,,3.2,,,239,246,0,21.38,0.0,0.5,0.0,0.0,1.0,25.38,,,15.783333333333337
2,2024-01-03 09:17:50,2024-01-03 09:45:10,2.0,4.99,1.0,N,48,88,2,31.0,0.0,0.5,0.0,0.0,1.0,35.0,2.5,0.0,27.33333333333333
1,2024-01-04 10:53:44,2024-01-04 11:31:06,2.0,9.4,1.0,N,264,264,1,42.2,7.5,0.5,0.0,6.94,1.0,58.14,2.5,0.0,37.36666666666667
2,2024-01-23 13:15:21,2024-01-23 13:26:58,1.0,1.51,1.0,N,137,162,2,12.1,0.0,0.5,0.0,0.0,1.0,16.1,2.5,0.0,11.616666666666667
1,2024-01-22 21:41:35,2024-01-22 21:47:13,1.0,1.0,1.0,N,234,161,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,5.633333333333334
2,2024-01-05 11:32:44,2024-01-05 11:35:49,1.0,1.01,1.0,N,138,129,2,6.5,5.0,0.5,0.0,0.0,1.0,14.75,0.0,1.75,3.083333333333333
2,2024-01-24 20:58:05,2024-01-24 21:20:09,2.0,10.51,1.0,N,138,239,1,41.5,6.0,0.5,6.0,6.94,1.0,66.19,2.5,1.75,22.066666666666663
2,2024-01-14 08:32:03,2024-01-14 08:43:17,5.0,9.8,1.0,N,64,182,1,37.3,0.0,0.5,10.54,13.88,1.0,63.22,0.0,0.0,11.233333333333333
1,2024-01-30 21:09:48,2024-01-30 21:39:00,,4.2,,,234,25,0,27.5,1.0,0.5,4.88,0.0,1.0,37.38,,,29.2
1,2024-01-18 17:58:01,2024-01-18 18:11:12,1.0,1.0,1.0,N,233,100,1,11.4,5.0,0.5,3.6,0.0,1.0,21.5,2.5,0.0,13.183333333333334
2,2024-01-22 21:36:09,2024-01-22 21:40:06,1.0,0.66,1.0,N,237,236,1,5.8,1.0,0.5,3.24,0.0,1.0,14.04,2.5,0.0,3.9500000000000006
2,2024-01-05 19:34:11,2024-01-05 19:37:07,2.0,0.31,1.0,N,90,186,2,4.4,2.5,0.5,0.0,0.0,1.0,10.9,2.5,0.0,2.933333333333333
2,2024-01-05 21:22:47,2024-01-05 21:39:18,1.0,2.7,1.0,N,43,224,1,17.0,1.0,0.5,5.5,0.0,1.0,27.5,2.5,0.0,16.51666666666667
1,2024-01-25 12:03:31,2024-01-25 12:08:24,3.0,0.7,1.0,N,143,239,1,6.5,2.5,0.5,2.1,0.0,1.0,12.6,2.5,0.0,4.883333333333334
1,2024-01-03 15:44:05,2024-01-03 15:55:46,1.0,1.2,1.0,N,236,163,1,12.1,2.5,0.5,0.0,0.0,1.0,16.1,2.5,0.0,11.683333333333334
2,2024-01-08 19:14:16,2024-01-08 19:44:08,1.0,14.9,1.0,N,132,7,1,58.3,2.5,0.5,12.46,0.0,1.0,76.51,0.0,1.75,29.866666666666667
1,2024-01-20 09:52:42,2024-01-20 09:59:53,1.0,1.4,1.0,N,236,238,1,10.0,2.5,0.5,3.5,0.0,1.0,17.5,2.5,0.0,7.183333333333334
2,2024-01-27 01:13:41,2024-01-27 01:24:13,1.0,2.05,1.0,N,4,90,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,10.533333333333331
2,2024-01-01 00:09:54,2024-01-01 00:28:00,1.0,2.05,1.0,N,144,234,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,18.1
2,2024-01-31 09:01:54,2024-01-31 09:13:09,1.0,1.04,1.0,N,90,113,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,11.25
1,2024-01-04 18:51:06,2024-01-04 19:00:29,,1.4,,,262,237,0,10.7,2.5,0.5,1.72,0.0,1.0,18.92,,,9.383333333333333
2,2024-01-18 23:18:58,2024-01-18 23:37:14,2.0,9.23,1.0,N,144,179,1,38.0,1.0,0.5,3.0,0.0,1.0,46.0,2.5,0.0,18.266666666666666
2,2024-01-28 17:55:55,2024-01-28 18:11:14,2.0,1.74,1.0,N,230,107,2,14.9,0.0,0.5,0.0,0.0,1.0,18.9,2.5,0.0,15.316666666666668
1,2024-01-27 02:23:48,2024-01-27 02:41:45,1.0,3.0,1.0,N,4,48,1,16.3,3.5,0.5,4.25,0.0,1.0,25.55,2.5,0.0,17.95
2,2024-01-05 21:01:27,2024-01-05 21:09:52,3.0,0.87,1.0,N,211,113,1,9.3,1.0,0.5,2.14,0.0,1.0,16.44,2.5,0.0,8.416666666666668
1,2024-01-12 16:08:05,2024-01-12 16:13:46,2.0,0.7,1.0,N,229,237,1,7.2,5.0,0.5,2.74,0.0,1.0,16.44,2.5,0.0,5.683333333333334
2,2024-01-05 16:59:16,2024-01-05 17:09:38,1.0,1.76,1.0,N,142,236,1,12.1,2.5,0.5,2.0,0.0,1.0,20.6,2.5,0.0,10.366666666666667
1,2024-01-27 09:29:33,2024-01-27 09:53:13,4.0,4.9,1.0,N,48,88,1,24.7,2.5,0.5,4.31,0.0,1.0,33.01,2.5,0.0,23.666666666666668
1,2024-01-27 19:15:01,2024-01-27 19:26:16,1.0,1.7,1.0,N,264,262,1,12.8,2.5,0.5,3.35,0.0,1.0,20.15,2.5,0.0,11.25
2,2024-01-08 08:12:11,2024-01-08 08:21:31,2.0,1.24,1.0,N,170,237,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,9.333333333333334
2,2024-01-16 11:27:17,2024-01-16 11:33:59,1.0,0.72,1.0,N,137,107,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,6.7
2,2024-01-22 17:48:05,2024-01-22 18:00:12,1.0,1.54,1.0,N,262,162,1,12.1,2.5,0.5,3.35,0.0,1.0,21.95,2.5,0.0,12.116666666666667
2,2024-01-16 12:29:50,2024-01-16 12:36:53,1.0,1.07,1.0,N,114,125,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,7.05
2,2024-01-24 11:52:42,2024-01-24 11:59:01,1.0,0.77,1.0,N,163,142,1,7.9,0.0,0.5,1.0,0.0,1.0,12.9,2.5,0.0,6.316666666666666
1,2024-01-31 13:52:42,2024-01-31 13:56:50,1.0,0.6,1.0,N,163,230,1,5.8,2.5,0.5,1.96,0.0,1.0,11.76,2.5,0.0,4.133333333333334
1,2024-01-20 10:58:01,2024-01-20 11:18:20,1.0,2.9,1.0,N,140,100,1,20.5,2.5,0.5,4.9,0.0,1.0,29.4,2.5,0.0,20.316666666666663
2,2024-01-25 11:00:56,2024-01-25 11:07:28,2.0,0.59,1.0,N,161,164,2,7.2,0.0,0.5,0.0,0.0,1.0,11.2,2.5,0.0,6.533333333333333
1,2024-01-14 17:33:52,2024-01-14 17:58:21,1.0,3.2,1.0,N,113,141,1,23.3,5.0,0.5,5.95,0.0,1.0,35.75,2.5,0.0,24.48333333333333
1,2024-01-23 18:36:51,2024-01-23 18:51:36,,1.2,,,170,230,0,13.5,2.5,0.5,3.0,0.0,1.0,23.0,,,14.75
2,2024-01-10 11:28:08,2024-01-10 12:17:46,1.0,15.63,1.0,N,137,98,1,70.9,0.0,0.5,22.47,0.0,1.0,97.37,2.5,0.0,49.63333333333333
2,2024-01-31 13:24:18,2024-01-31 13:44:52,1.0,2.16,1.0,N,68,162,1,19.1,0.0,0.5,5.78,0.0,1.0,28.88,2.5,0.0,20.566666666666663
1,2024-01-09 15:30:43,2024-01-09 15:42:54,1.0,0.5,1.0,N,141,140,1,8.6,2.5,0.5,4.0,0.0,1.0,16.6,2.5,0.0,12.183333333333334
2,2024-01-27 08:51:56,2024-01-27 08:56:41,2.0,1.34,1.0,N,239,151,1,7.9,0.0,0.5,2.0,0.0,1.0,13.9,2.5,0.0,4.75
1,2024-01-11 17:23:49,2024-01-11 17:46:38,,2.3,,,163,246,0,17.7,2.5,0.5,4.84,0.0,1.0,29.04,,,22.816666666666663
1,2024-01-30 14:49:41,2024-01-30 15:00:34,1.0,0.8,1.0,N,163,237,1,10.0,2.5,0.5,2.8,0.0,1.0,16.8,2.5,0.0,10.883333333333333
1,2024-01-20 15:46:05,2024-01-20 15:52:29,1.0,0.8,1.0,N,164,234,1,7.2,2.5,0.5,2.25,0.0,1.0,13.45,2.5,0.0,6.4
2,2024-01-24 14:31:40,2024-01-24 14:44:39,1.0,1.34,1.0,N,140,237,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,12.983333333333333
2,2024-01-28 05:30:44,2024-01-28 06:08:06,6.0,18.02,3.0,N,141,1,1,90.2,1.0,0.0,21.12,13.38,1.0,126.7,0.0,0.0,37.36666666666667
2,2024-01-28 20:35:51,2024-01-28 20:39:18,2.0,1.1,1.0,N,143,238,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,3.45
2,2024-01-02 18:00:11,2024-01-02 18:16:47,1.0,2.46,1.0,N,161,140,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0,16.6
2,2024-01-02 00:13:42,2024-01-02 00:21:03,,2.21,,,216,28,0,12.01,0.0,0.5,0.0,0.0,1.0,13.51,,,7.35
1,2024-01-25 16:13:02,2024-01-25 16:28:46,1.0,2.1,1.0,N,238,163,1,14.2,5.0,0.5,4.15,0.0,1.0,24.85,2.5,0.0,15.733333333333336
2,2024-01-18 11:54:26,2024-01-18 12:04:46,1.0,1.25,1.0,N,141,237,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,10.333333333333334
2,2024-01-18 22:10:48,2024-01-18 22:37:02,1.0,7.46,1.0,N,162,33,1,34.5,1.0,0.5,7.9,0.0,1.0,47.4,2.5,0.0,26.23333333333333
1,2024-01-04 02:19:22,2024-01-04 02:24:40,1.0,1.2,1.0,N,237,161,2,7.9,3.5,0.5,0.0,0.0,1.0,12.9,2.5,0.0,5.3
2,2024-01-23 18:29:07,2024-01-23 18:48:46,,7.02,,,87,262,0,30.47,0.0,0.5,0.0,0.0,1.0,34.47,,,19.65
2,2024-01-30 19:56:31,2024-01-30 20:01:54,1.0,0.8,1.0,N,164,107,1,6.5,2.5,0.5,3.25,0.0,1.0,16.25,2.5,0.0,5.383333333333334
1,2024-01-29 10:22:30,2024-01-29 10:29:36,1.0,1.3,1.0,N,211,234,2,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2.5,0.0,7.1
2,2024-01-29 00:15:21,2024-01-29 00:19:31,1.0,0.62,1.0,N,246,186,2,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,4.166666666666667
1,2024-01-13 21:49:02,2024-01-13 22:09:08,3.0,2.4,1.0,N,100,79,1,17.0,3.5,0.5,5.5,0.0,1.0,27.5,2.5,0.0,20.1
2,2024-01-04 12:58:13,2024-01-04 13:15:54,2.0,2.83,1.0,N,234,141,1,18.4,0.0,0.5,3.36,0.0,1.0,25.76,2.5,0.0,17.683333333333334
2,2024-01-09 15:49:59,2024-01-09 15:59:26,1.0,1.06,1.0,N,141,236,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,9.45
1,2024-01-23 11:45:02,2024-01-23 11:57:43,1.0,0.5,1.0,N,164,170,1,11.4,2.5,0.5,3.05,0.0,1.0,18.45,2.5,0.0,12.683333333333334
2,2024-01-24 21:17:36,2024-01-24 21:26:32,1.0,1.71,1.0,N,230,141,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,8.933333333333334
